3226;LINZ LINIEN GmbH;LINZ LINIEN GmbH für öffentlichen Personenverkehr;AT;http://www.linzag.at/
3227;EPC;Europorte Channel;FR;http://www.europorte.com/
3228;MVA;Magyar Vasúti Áruszállító Kft.;HU;http://www.mvakft.hu/
3229;RNV GmbH;Rhein-Neckar-Verkehr GmbH;DE;http://www.rnv-online.de/
3230;VBG;Vogtlandbahn-GmbH;DE;http://www.vogtlandbahn.de/
3231;DBCHU;DB Cargo Hungária Kft.;HU;http://www.railion.hu/
3233;VFLI;Voie Ferrées Locales et Industrielles;FR;http://www.vfli.fr/
3234;DeltaRail;DeltaRail GmbH;DE;http://www.deltarail.de/
3235;PHU Lokomotiv Bronisław Plata;PHU Lokomotiv Bronisław Plata;PL;http://www.lokomotiv.net.pl/
3236;WESTbahn;WESTbahn Management GmbH;AT;https://westbahn.at/
3237;ERMEWA;ERMEWA SAS;FR;http://www.ermewa.fr/
3238;Arriva RP Sp. z o.o.;Arriva RP Spółka z ograniczoną opdowiedzialnością;PL;http://www.arriva.pl/
3239;RBH;RBH Logistics GmbH;DE;http://www.rbh-logistics.com/
3240;TWA;TRANSWAGGON AG;CH;http://www.transwaggon.com/
3241;RSRD²;RSRD² asbl;BE;
3242;Colas Rail;S.A. Colas Rail Agence Fret;FR;http://www.colasrail.com/
3243;üstra AG;üstra Hannoversche Verkehrsbetriebe AG;DE;http://www.uestra.de/
3244;LE;LEO Express a.s.;CZ;http://www.leovlaky.cz/
3245;KC;Koleje Czeskie Sp. z o.o.;PL;http://kolejeczeskie.pl/
3246;RJ;Regiojet a.s.;CZ;http://www.regiojet.cz/cs/
3247;DBCBG;DB Cargo Bulgaria EOOD;BG;http://www.dbschenker.bg/
3248;HSL PL;HSL Sp. Z.o.o.;PL;http://www.hsl.net.pl/
3249;NBE;NBE nordbahn Eisenbahngesellschaft mbH;DE;http://www.nordbahn.info/
3250;CER Slovakia;CER Slovakia a.s.;SK;http://www.cercargo.eu/
3251;Scandlines AB;Scandlines AB;SE;http://www.scandlines.se/
3252;KD;Koleje Dolnośląskie S.A.;PL;http://www.kolejedolnoslaskie.eu/
3253;KW;Koleje Wielkopolskie Sp. z o.o.;PL;http://koleje-wielkopolskie.com.pl/
3254;HKX;Hamburg-Köln-Express GmbH;DE;http://www.hkx.de/
3255;PSP;Petrolsped Slovakia, s.r.o.;SK;http://www.petrolsped.sk/
3256;ELIPSOS;ELIPSOS INTERNACIONAL ;ES;http://www.elipsos.com/
3258;metronom;metronom Eisenbahngesellschaft mbH ;DE;http://www.der-metronom.de/
3259;RSE;RSE Rhein-Sieg-Eisenbahn GmbH;DE;http://www.rse-bonn.de/
3260;AB Prevoz;AB Prevoz d.o.o.;RS;
3262;Rdx;Raildox GmbH & Co. KG;DE;http://www.raildox.de/
3263;TSS GRADE;TSS GRADE a.s.;SK;http://www.tss.sk/
3264;MTEG;Muldental-Eisenbahnverkehrsgesellschaft mbH;DE;http://www.mteg.de/
3265;AHD;Rail system, s.r.o.;CZ;http://www.railsystem.cz/
3266;RETROLOK;RETROLOK s.r.o.;CZ;http://www.retrolok.cz/
3267;RhB;Rhätische Bahn AG;CH;http://www.rhb.ch/
3268;Holding Graz;Holding Graz - Kommunale Dienstleistungen GmbH;AT;http://www.holding-graz.at/
3269;GJW;GJW Praha spol. s.r.o.;CZ;http://www.gjw-praha.cz/
3270;TN;Trenord Srl;IT;http://www.trenord.it/
3271;METRANS Austria;METRANS Railprofi Austria GmbH;AT;http://www.railprofi.com/
3272;ZSB;OHL ŽS, a.s.;CZ;http://www.ohlzs.cz/
3273;RTXX;Railtraxx;BE;http://www.railtraxx.com/
3274;S-Bahn Berlin;S-Bahn Berlin GmbH;DE;http://www.s-bahn-berlin.de/
3275;HOCHBAHN;Hamburger Hochbahn AG;DE;http://www.hochbahn.de/
3276;LNSI;Lineas Intermodal ;BE;https://lineasintermodal.net/
3277;CRW;CENTRAL RAILWAYS a.s.;SK;http://www.crw.sk/
3278;CIECH;CIECH Cargo Sp z oo;PL;http://www.ciechgroup.com/
3279;RMV;Rhein-Main-Verkehrsverbund GmbH;DE;http://www.rmv.de/
3280;SAD;SAD Trasporto Locale SpA;IT;http://www.sad.it/
3281;RTI;Railtrans International, s.r.o.;SK;
3282;IVB;Innsbrucker Verkehrsbetriebe und Stubaitalbahn GmbH;AT;http://www.ivb.at/
3283;EPC;EP Cargo a.s.;CZ;http://www.epcargo.cz/
3284;VBK GmbH;Verkehrsbetriebe Karlsruhe GmbH;DE;http://www.vbk.info/
3285;VTG RL DEU;VTG Rail Logistics Deutschland GmbH;DE;http://www.transpetrol.de/
3286;Bräunert GmbH;Bräunert Eisenbahnverkehr GmbH;DE;http://www.braeunert.de/
3287;Amtrak;National Railroad Passenger Corporation;US;http://www.amtrak.com/
3288;GWTR;GW Train Regio a.s.;CZ;http://www.gwtr.cz/
3289;E.R.S.;Estonian Railway Services;EE;http://www.ers.com.ee/
3290;Chemion Logistik;Chemion Logistik GmbH;DE;http://www.chemion.de/
3291;RheinCargo;RheinCargo GmbH & Co. KG;DE;http://www.rheincargo.com/
3292;RTBC;RTB Cargo GmbH;DE;http://www.rtb-cargo.de/
3293;TS;Trainsport NV;BE;http://www.trainsport.com/
3294;Botniatåg;Botniatåg AB;SE;http://www.norrtag.se/
3295;FlixMobility;FlixMobility GmbH;DE;https://www.flixbus.com/
3296;IGT;Inbetriebnahmegesellschaft Transporttechnik mbH;DE;http://www.igt-bahn.eu/
3297;RATARAHTI;Ratarahti Oy;FI;http://www.ratek.fi/
3298;SRG;Saar Rail GmbH;DE;http://saarrail.com/
3299;STBAT;Steiermarkbahn;AT;http://www.steiermarkbahn.at/
3300;ecco-rail;ecco-rail GmbH;AT;http://www.ecco-rail.at/
3301;LTE-NL;LTE Netherlands BV;NL;http://www.lte.nl/
3302;RONE;Rail One S.p.A;IT;http://www.railone.it/
3303;RCCHU;Rail Cargo Carrier Nemzetközi Árufuvarozási Korlátolt Felelősségű Társaság;HU;
3304;LTE AT;LTE Logistik- und Transport-GmbH;AT;http://www.lte.at/en/LTE/LTE-AT.html
3305;LTE HU;LTE Hungária Kft.;HU;http://www.lte.at/en/LTE/LTE-HU.html
3306;VOR;Verkehrsverbund Ost-Region (VOR) GmbH;AT;http://www.vor.at/
3307;DLA;Dolnośląskie Linie Autobusowe Sp. z o.o.;PL;http://www.dla.com.pl/
3308;TXL;TX Logistik AG;DE;http://www.txlogistik.eu/
3309;StH;Stern & Hafferl Verkehrsgesellschaft m.b.H.;AT;http://www.stern-verkehr.at/
3310;Rtb Benelux;Rurtalbahn Benelux B.V.;NL;http://www.rurtalbahn.nl/
3311;KOMSOR;Maanrakennus- ja erillisurakointi Komsor Oy;FI;http://www.komsor.fi/
3312;Ticex GmbH;Ticex GmbH;DE;https://ticex.de/
3313;LTSB;LOKOTRANS SERVIS s.r.o.;CZ;http://www.lokotransservis.cz/
3314;BVG;Berliner Verkehrsbetriebe (AöR);DE;http://www.bvg.de/
3315;CargoServ;Cargo Service GmbH;AT;http://www.cargoserv.at/
3316;AVG;AVG Augsburger Verkehrsgesellschaft mbH;DE;http://www.sw-augsburg.de/fahrgaeste.php
3317;BTS;BULK TRANSSHIPMENT SLOVAKIA, a.s.;SK;http://www.btslovakia.sk/
3318;MVV;Münchner Verkehrs- und Tarifverbund GmbH;DE;http://www.mvv-muenchen.de/
3319;Fox;FOXrail Zrt.;HU;
3320;TSS C;TSS Cargo;CZ;http://www.oossro.cz/
3321;MVG;Münchner Verkehrsgesellschaft mbH;DE;http://www.mvg-mobil.de/
3322;REGIOTRANS;SC Regiotrans SRL Brasov;RO;
3323;HVLE;Havelländische Eisenbahn AG;DE;http://www.hvle.de/
3324;PDVR;PDV Railways;CZ;
3325;SART a.s.;SART - stavby a rekonstrukce a.s.;CZ;http://www.sart.cz/
3326;Rail & Sea NV;RAIL & SEA NV - Belgium;BE;
3327;SREq;Strukton Rail Materieel BV;NL;http://www.struktonrail.com/
3328;Xrail;Xrail S.A.;BE;
3329;PCW;Siemens AG Prüf- und Validationcenter Wegberg Wildenrath;DE;http://www.mobility.siemens.com/mobility/global/de/services/qualification-services/testzentren-fuer-bahnsysteme/pruef-und-validationscenter/Seiten/pruef-und-validationscenter.aspx
3330;TRC;SC TIM Rail Cargo SRL;RO;http://www.timrailcargo.ro/
3331;Kolprem Sp. zo. o.;Przedsiębiorstwo Uslug Kolejowych Kolprem Sp. z o. o.;PL;http://www.kolprem.pl/
3332;KŽC;KŽC Doprava s.r.o.;CZ;http://www.kzc.cz/
3333;ProLok;ProLok GmbH;DE;
3334;CZL;CZ Logistics, s.r.o.;CZ;http://www.czlog.cz/
3335;LOCON BNL;LOCON BENELUX B.V.;NL;http://www.locon-benelux.com/
3336;SGJW;SGJW Hradec Kralové spol. s r.o.;CZ;http://www.sgjw.cz/
3337;RRI;Rhenus Rail St. Ingbert GmbH;DE;http://www.rhenus.com/
3338;OHE Cargo;OHE Cargo GmbH;DE;http://www.ohe-cargo.de/
3339;HPA;Hamburg Port Authority;DE;http://www.hamburg-port-authority.de/
3340;CFRBF;CFR - Cie Ferroviaire Regionale;FR;http://www.cfr-bfc.com/‎
3341;USRS;US RS s.r.o.;SK;
3342;VöV;Verband öffentlicher Verkehr;CH;http://www.voev.ch/
3343;CLL Sp.z.o.o.;CENTRUM LOGISTYCZNE W ŁOSOŚNEJ Spółka z o.o.;PL;http://www.cllososna.pl/
3344;ARA;Afghanistan Railway Authority;AF;http://www.afra.gov.af/
3346;Standard Logistic;Standard Logistic d.o.o.;RS;http://www.standard-logistic.com/
3348;VBN;Verkehrsverbund Bremen/Niedersachsen GmbH (VBN);DE;http://www.vbn.de/
3349;TCL Serbia;Trans Cargo Logistic doo Beograd (Novi Beograd);RS;http://www.tcl.rs/
3350;ITAB;Inlandsbanan Turism AB;SE;http://www.inlandsbanan.se/
3351;Easmar;Easmar Logistics Oy;FI;http://www.easmar.fi/
3352;LTE RO;LTE-RAIL ROMANIA S.R.L.;RO;http://www.lte.at/en/LTE/LTE-RO46.html
3353;BLG RT;BLG RailTec GmbH;DE;http://www.blg-railtec.de/
3354;SWIEHU;Swietelsky Vasúttechnika Kft.;HU;http://www.vasuttechnika.hu/
3355;Austrian Airlines;Austrian Airlines AG;AT;http://www.austrian.com/
3356;BLSC;BLS Cargo AG;CH;http://www.blscargo.ch/
3357;GBRf;GB Railfreight Limited;GB;http://www.gbrailfreight.com/
3358;Euronaft Trzebinia;Euronaft Trzebinia Sp. z o.o.;PL;http://www.euronaft-trzebinia.pl/
3359;ORLEN KolTrans;ORLEN KolTrans Sp. z o.o.;PL;http://www.orlenkoltrans.pl/
3360;MH-spedition;MH-spedition, s.r.o;CZ;
3361;Puš;Puš s.r.o.;CZ;
3362;Inter Cargo;Inter Cargo Sp. z o.o.;PL;http://www.intercargo.com.pl/
3363;STRABAG;STRABAG Rail GmbH;DE;http://www.strabag-rail.com/
3364;MTH;METRANS Danubia Kft.;HU;http://www.metrans.hu/
3365;RCCSK;Rail Cargo Carrier - Slovakia s.r.o.;SK;http://www.railcargocarrier.com/
3366;MBMR;MBM rail s.r.o.;CZ;http://www.mbmr.cz/
3367;OT Rail;OT Rail Sp. z o.o.;PL;http://landkol.eu/
3368;OCEANOGATE;OCEANOGATE Italia S.P.A.;IT;http://www.oceanogateitalia.com/
3369;FEHÉRVILL-ÁM Kft;FEHÉRVILL-ÁM Villamosenergia-ipari Szerelo, Kereskedelmi es Szolgaltato Korlatolt Felelossegu Tarsasag;HU;
3370;RRF;Rotterdam Rail Feeding B.V.;NL;http://www.railfeeding.com/
3371;LWB;Lubelski Wegiel Bogdanka S.A.;PL;http://www.lw.com.pl/
3372;SBTDT;Subterra a.s.;CZ;http://www.subterra.cz/
3374;SFR;SerFer Servizi Ferroviari srl;IT;http://www.serferonline.it/
3375;BE AG;Bentheimer Eisenbahn AG;DE;http://www.bentheimer-eisenbahn.de/
3376;EBS;Erfurter Bahnservice GmbH;DE;http://www.erfurter-bahnservice.de/
3377;RCC-DE;Rail Cargo Carrier - Germany GmbH;DE;http://www.railcargocarrier.com/
3378;IVU;IVU Traffic Technologies AG;DE;http://www.ivu.com/
3379;FUC;Società Ferrovie Udine - Cividale s.r.l.;IT;http://www.ferrovieudinecividale.it/
3380;Spedition;Salzburger Eisenbahn TransportLogistik GmbH;DE;http://www.setg.at/
3381;CRSHU;Continental Railway Solution Kft.;HU;http://continentaltrain.com/
3382;NAVIBULGAR;Navigation Bulgar Maritime;BG;http://www.navbul.com/
3383;VARNAFERRY;VARNAFERRY LTD;BG;http://varnaferry.com/
3384;EGP;Eisenbahngesellschaft Potsdam mbH;DE;http://www.eg-potsdam.de/
3385;FERFI;Fennia Rail Oy;FI;http://www.fenniarail.fi/
3386;YRW;JSC Yamal Railway Company;RU;http://www.yrw.ru/
3387;KTI;KTI-Urakointi AY;FI;http://www.ktiurakointi.fi/
3388;AO AK YRW;AO AK Yakutia Railways;RU;
3389;OOO UKRFERRY;OOO Shipping Company UKRFERRY;UA;http://www.ukrferry.com/
3390;FERTAGUS;FERTAGUS, Travessia do Tejo, Transportes, S.A.;PT;http://www.fertagus.pt/
3391;SNCF Materiel;SNCF MOBILITES Materiel;FR;http://www.sncf.com/fr/partenaires/direction-materiel/
3392;highQ;highQ Computerlösungen GmbH;DE;http://www.highQ.de/
3393;SVDE;SNCF Voyages Deutschland GmbH;DE;http://de.voyages-sncf.com/de/
3394;Captrain Polska Sp. z o.o.;Captrain Polska Spotka 2 Ograniczona Odpowiedzialnoscia;PL;http://www.captrain.pl/
3395;WEG;Walser Eisenbahn GmbH;AT;http://www.walsereisenbahn.at/
3396;DB IC Bus;DB Fernverkehr AG - IC Bus;DE;http://www.deutschebahn.com/
3397;Eurotrans;Eurotrans Sp.z o.o.;PL;http://eurotrans.com.pl/
3398;RRFR;RegioRail France SAS;FR;http://www.regiorail.fr/
3399;ANLOG;ANDREX-LOGISTICS;PL;
3400;boxXpress;boxXPress.de GmbH;DE;http://www.boxxpress.de/
3401;RfL;Rail for London;GB;
3402;NR HS;Network Rail High Speed;GB;
3403;FT;Flytoget AS;NO;http://www.flytoget.no/
3404;H-Karp;KÁRPÁT Vasút Kft.;HU;
3405;Takargo, S.A.;Takargo - Transporte de Mercadorias, S.A.;PT;http://www.takargo.pt/
3406;GPMR;Grand Port Maritime de Rouen;FR;http://www.haropaports.com/rouen/
3407;CTR;CityRail, a.s.;CZ;
3408;Edikt;Edikt a.s.;CZ;http://www.edikt.cz/
3409;Ferrovial Railway;Ferrovial Railway, S.A.;ES;http://www.ferrovial.com/
3410;IntEgro;IntEgro Verkehr GmbH;DE;http://integro-verkehr.com/
3411;RCO CSKD;Rail Cargo Operator - CSKD s.r.o.;CZ;http://www.railcargocarrier.com/
3412;GPMB;Grand Port Maritime de Bordeaux;FR;http://www.bordeaux-port.fr/
3413;GPMM;Grand Port Maritime de Marseille;FR;http://www.marseille-port.fr/
3414;MMV RO;MMV Rail Romania SA;RO;
3415;VAG;VAG Verkehrs-Aktiengesellschaft Nürnberg;DE;https://www.vag.de/
3416;Raillogix;Raillogix B.V.;NL;http://www.raillogix.com/
3417;FSP;CER-FERSPED SA;RO;http://cercargo.ro/
3418;TRANSPORTSERVIS;TRANSPORTSERVIS a.s;CZ;http://www.transportservis.com/
3419;Trainservices;Trainservices B.V.;NL;http://www.trainservices.nl/
3420;Goldenes Glied;Goldenes Glied Eisenbahn;RU;
3421;ÖBB-Fernbus;ÖBB-Fernbus Gmbh;AT;http://www.postbus.at/
3422;GPMH;Grand Port Maritime du Havre;FR;https://www.havre-port.com/
3423;CROBE;CROSSRAIL BENELUX NV;BE;http://www.crossrail.ch/
3424;VD;VÍTKOVICE Doprava, a.s;CZ;
3425;VIALTE;VIALTE s.r.o.;SK;
3426;BVGHT;B.Verkehrsbetriebe HT;DE;http://www.bvg.de/
3427;VAL;ÖBB-Postbus GmbH - Vienna Airport Lines;AT;http://www.postbus.at/en/Airportbus/Vienna_AirportLines/
3428;LTE-DE;LTE Germany GmbH;DE;http://www.lte.at/en/LTE/LTE-DE.html
3429;SVV;Salzburger Verkehrsverbund GmbH;AT;http://www.salzburg-verkehr.at/
3430;ERE;Eiffage Rail Express SAS;FR;http://www.ere-lgv-bpl.com/
3431;ŽS a.s. Košice;Železničné Stavby a.s. Košice;SK;http://www.zeleznicnestavby.sk/
3432;TX AT;TX Logistik Austria GmbH;AT;http://www.txlogistik.eu/
3433;CARGOTOR;CARGOTOR Sp. z o.o;PL;http://cargotor.com/
3434;KRE;KombiRail Europe B.V.;NL;http://www.kombirail.eu/
3435;ETF;ETF Services;FR;http://www.etf.fr/
3436;LISEA;Ligne à Grande Vitesse Sud Europe Atlantique;FR;http://www.lisea.fr/
3437;Spedkol;DB Cargo Spedkol Sp. o z.z.;PL;https://pl.dbcargo.com/rail-polska-pl/
3438;Sundström;Sundström Ab Oy;FI;http://sundstroms.fi/
3439;JSK Sp Z.o.o.;Jastrzębska Spółka Kolejowa Sp. z o.o.;PL;http://www.jsk.pl/
3440;evb Infrastruktur;Eisenbahnen und Verkehrsbetriebe Elbe-Weser GmbH-Infrastruktur;DE;http://www.evb-elbe-weser.de/Infrastruktur.5.0.html
3441;AMO;ArcelorMittal Ostrava a.s.;CZ;
3442;V.C.S. a.s.;Vápenka Čertovy schody a.s.;CZ;
3443;PIMK Rail;PIMK Rail PLS;BG;
3444;GPMD;Grand Port Maritime de Dunkerque;FR;http://www.dunkerque-port.fr/
3445;DBCCZ;DB Cargo Czechia s.r.o;CZ;http://www.deutschebahn.com/
3446;VAVI;VÁPENKA VITOŠOV s.r.o.;CZ;http://www.vapenka-vitosov.cz/
3447;CZ-LVCH;Lovochemie, a.s.;CZ;http://www.lovochemie.cz/en/
3448;STC;Switzerland Travel Center Ltd;GB;http://www.stc.co.uk
3449;TX IT;TX Logistik AG – Filiale Italia;IT;http://www.txlogistik.eu
3450;MTZ SOSC;Mongolian Railway State Owned Shareholding Company;MN;http://www.mtz.mn/
3451;FT SpA;Ferrotramviaria SpA;IT;http://www.ferrovienordbarese.it/
3452;MSR;Mors Smitt France;FR;http://www.morssmitt.com
3453;MVB;Magdeburger Verkehrsbetriebe GmbH & Co. KG;DE;http://www.mvbnet.de/
3454;TTE;Trentino Trasporti Esercizio SPA;IT;http://www.ttesercizio.it/
3455;TFT S.p.A.;Trasporto Ferroviario Toscano S.p.A.;IT;http://www.trasportoferroviariotoscano.it/
3456;LFI S.p.A.;La Ferroviario Italiana S.p.A.;IT;http://www.lfi.it/
3457;Rail&Sea Croatia;Rail & Sea d.o.o.;HR;http://www.railsea.at
3458;GTT;Gruppo Torinese Trasporti;IT;http://www.gtt.to.it/
3459;Infra Silesia;Infra Silesia S.A.;PL;http://www.infrasilesia.pl/
3460;Fergargano;Ferrovie del Gargano S.r.l.;IT;http://www.ferroviedelgargano.com/en/
3461;Integrail Zrt.;Integrail Zártkörüen Mukodo Részvénytársaság;HU;http://www.integrail.hu/
3462;BI;Busitalia Sita Nord s.r.l.;IT;http://www.fsbusitalia.it/
3463;AIR;ARRIVA Italia Rail S.r.l.;IT;http://www.arriva.it/arriva
3464;GCA;Grampetcargo Austria GesmbH;AT;http://www.grampetcargo.at/
3465;OÖVG;OÖ Verkehrsverbund-Organisations GmbH Nfg. & Co KG;AT;http://www.ooevv.at/
3466;WRS AG;WRS Widmer Rail Services AG;CH;
3467;SUAS;Sokolovská uhelná, právní nástupce, a.s.;CZ;https://www.suas.cz/
3468;Cservices;Coal Services a.s.;CZ;http://www.czechcoal.cz/cz/profil/cs/
3469;Naldo;Verkehrsverbund Neckar-Alb-Donau GmbH (naldo);DE;https://www.naldo.de/
3470;NTV SPA;Nuovo Trasporto Viaggiatori SpA;IT;http://www.ntvspa.it/
3471;TR;TR Trans Rail AG;CH;http://www.tr-transrail.ch/
3472;HLG;Holzlogistik & Güterbahn GmbH;DE;http://www.hlg-bebra.de/
3473;EXFO;Express Forwarding S.R.L.;RO;
3474;RCLG;Rail Cargo Logistics Goldair SA;GR;http://www.goldair-cargo.com/en/
3475;HELPORT;Port of Helsinki LTD;FI;http://www.portofhelsinki.fi
3476;KBSA;Kolej Bałtycka S.A.;PL;http://www.kolejbaltycka.pl/
3477;Port of Pori;Porin Satama Oy;FI;http://www.portofpori.fi                 
3478;Turun Satama;Turun Satama Oy;FI;http://www.portofturku.fi/portal/fi/
3479;Neste;Neste Oyj;FI;
3480;RaahePort;Raahen Satama Oy;FI;http://www.raahensatama.fi/fi/
3481;PAS;Port Autonome de Strasbourg ;FR;http://www.strasbourg.port.fr/
3482;FuoriMuro S.R.L.;FuoriMuro Servizi Portuali e Ferroviari S.R.L.;IT;http://www.fuorimuro.it/index.php/it/
3483;LTE PL;LTE Polska Spółka z o.o. ;PL;
3484;Port of Kokkola ;Kokkolan Satama Oy;FI;http://www.portofkokkola.fi/port/
3485;GDG;Gunvor Deutschland GmbH;DE;http://gunvor-deutschland.de/hp1/Startseite.htm
3486;NR Rail;NR Rail Oy;FI;http://www.nurminenlogistics.com/FrontPage/
3487;Salzburg AG ;Salzburg AG für Energie, Verkehr und Telekommunikation;AT;https://www.salzburg-ag.at/
3488;Rauman Satama;Rauman Satama Oy - Port of Rauma;FI;http://www.portofrauma.com/
3489;CRR;Carbo Rail s.r.o.;SK;
3490;ES;Euroterminal Sławków;PL;http://www.euterminal.pl/pl
3491;ODC;Ostravská dopravní společnost - Cargo, a.s.;CZ;
3492;Hungarian Railway Kft.;Hungarian Railway Korlátolt Felelősségű Társaság;HU;
3493;WEG;Werra-Eisenbahnverkehrsgesellschaft mbH;DE;http://www.werra-bahn.com/
3494;VIASC;VIAS Cargo;DE;http://www.vias-online.de/index.html
3495;WISKOL;WISKOL Sp. z o.o.k spolka komandytowa;PL;http://www.wiskol.pl/
3496;VIASP;VIAS Passenger;DE;http://www.vias-online.de/index.html
3497;RVV;Regensburger Verkehrsverbund GmbH;DE;http://www.rvv.de/
3498;Combinant;Combinant NV;BE;http://www.combinant.be/en/
3499;CFI;Compagnia Ferroviaria Italiana;IT;http://www.compagniaferroviariaitaliana.it/
3500;KML;Kreisbahn Mansfelder Land GmbH;DE;
3501;CTL Maczki-Bór S.A.;CTL Maczki-Bór Spólka Akcyjna (Incorporate);PL;http://www.ctl.pl/pl/100,o-firmie.html
3502;SSB;Spitzke Spoorbouw BV;NL;http://www.spitzke.com/site/nl/
3503;NAVILAND;NAVILAND Cargo;FR;http://www.naviland-cargo.com/
3504;Rail Force One;Rail Force One B.V.;NL;
3505;GPM NSN;Grand Port Maritime de Nantes St Nazaire ;FR;http://www.nantes.port.fr/?L=1
3506;RAS;Rail Asset Services NV;BE;
3507;Port Atlantique La Rochelle;Grand Port Maritime La Rochelle ;FR;http://www.larochelle.port.fr/
3508;Port of Hanko Ltd;Hangon Satama - Hangö Hamn Oy Ab;FI;http://portofhanko.fi/
3509;RET;Rotterdamse Electrische Tram NV, afgekort R.E.T. NV;NL;https://www.ret.nl/
3510;BTE;BTE BahnTouristikExpress GmbH;DE;http://bahntouristikexpress.de/
3511;Ports de Paris;Port Autonome de Paris ;FR;
3512;Comsa Rail;Comsa Rail Transport S.A.;ES;
3513;GTSR;GTS Rail S.p.A.;IT;http://www.gtsrail.com/it/
3514;KTL GmbH;KTL Kombi-Terminal Ludwigshafen GmbH;DE;http://www.ktl-lu.de/
3515;ERC;Euro Rail Cargo;LV;
3516;Port of Oulu Ltd;Oulun Satama Oy;FI;http://www.ouluport.com/
3517;ROGL;Rail Operations Group;GB;http://www.railopsgroup.co.uk/
3518;LokoTrain;LokoTrain s.r.o.;CZ;http://www.lokotrain.eu/en
3519;RTB-A;RTB Cargo Austria GmbH;AT;
3521;AWR;AWRail;IT;
3522;IGRent;I.G.Rent, spol. s.r.o.;SK;
3523;DS VASUT Kft;DS VASÚT Vasúti Szolgáltató és Fuvarozó Korlátolt Felelősségű Társaság;HU;
3524;Arriva;Arriva Service s.r.o.;SK;http://www.arriva.sk
3525;FER;Ferrovie Emilia Romagna ;IT;http://www.fer.it
3526;ABRN;Abellio Rail NRW GmbH;DE;http://www.abellio.de
3527;EDG;Eisenbahndienstleister GmbH;CH;http://www.eisenbahndienstleister.ch
3528;EBT;Emons Bahntransporte GmbH;DE;http://www.emons.com/
3529;DP;Dinazanno PO SpA;IT;http://www.dpspa.it/
3530;Aurora;Aurora Rail Oy;FI;http://www.easmar.fi
3531;TRARI;TRANSAGENT SPEDICIJA d.o.o.;HR;http://www.transagent.hr
3532;MAVN;MÁV Nosztalgia Ltd.;HU;http://www.mavnosztalgia.hu
3533;Vasútvill Kft.;Vasútvillamositó Korlátolt Felelősségű Társaság;HU;http://vasutvill.hu/
3653;RCCRo;SC Rail Cargo Carrier Romania SRL;RO;http://www.railcargocarrier.com/
3654;CTN;CAPTRAIN Netherlands B.V.;NL;https://www.captrain.de/netherlands.html
3655;PPD;PPD Transport d.o.o.;HR;
3656;NIR;Northern Ireland Railways Company Limited;GB;http://www.translink.co.uk/
5281;RCCBG;Rail Cargo Carrier Bulgaria EOOD;BG;http://www.railcargocarrier.com/
5481;RCCCZ;Rail Cargo Carrier Czech republic;CZ;http://www.railcargocarrier.com/
7087;VSUK;Voyages SNCF UK Limited;GB;https://uk.voyages-sncf.com/
7187;VSB;Voyages SNCF Benelux SPRL;BE;https://benelux.voyages-sncf.eu/
7287;VSD;Voyages SNCF Deutschland GmbH;DE;http://de.voyages-sncf.com/de/
7387;VSS;Voyages SNCF Suisse SARL;CH;https://www.voyages-sncf.eu/
7487;VSI;Voyages SNCF Italia SRL;IT;https://italia.voyages-sncf.eu/
7587;VSE;Voyages SNCF Espana SRLU;ES;http://iberica.voyages-sncf.eu/
7881;RCCHR;Rail Cargo Carrier Croatia d.o.o.;HR;http://www.railcargocarrier.com/
7981;RCCSI;Rail Cargo Carrier, d.o.o.;SI;http://www.railcargocarrier.com/
8999;Connexxion;Connexxion Openbaar Vervoer N.V.;NL;https://www.connexxion.nl/
9901;Eurail.com;Eurail.com B.V.;NL;http://www.eurail.com/
9902;Eurail Group - management;Eurail Group G.I.E. management;NL;http://www.eurailgroup.org/
